	ABL1	IDH2
BA3345	0.0086535688536409	8.394094398993078
BA3347	0.0091204037490987	11.769066967756263
BA3351	0.02288752703677	24.496531534199583
BA3352	0.0120475847152126	17.200985309542318
BA3353	0.0246917808219178	21.17598331667469
BA3357	0.0200486661860129	25.919888276015254
BA3362	0.0155894015861571	25.536084570392035
BA3367	0.0081957462148521	10.58808011574674
BA3369	0.0196160778658976	15.053764415898518
BA3371	0.0122458543619322	24.26901400560224
BA3373	0.0306218457101658	21.5741464109873
BA3374	0.0103550829127613	9.879889682745343
BA3375	0.0152433309300648	17.1435405175286
BA3376	0.0162545061283345	15.291399147324126
BA3379	0.0181542898341744	19.156122965485757
BA3380	0.0142591925018024	16.69849903133059
BA3381	0.0167501802451333	24.97542868865608
BA3384	0.0072999279019466	11.8223593084811
BA3385	0.0116690699351117	9.995397068078333
BA3386	0.0239509733237202	19.08925878897815
BA3388	0.0093096611391492	9.916294062118238
BA3390	0.0079866618601297	7.290846407285382
BA3394	0.0117916366258111	4.866763601475832
BA3395	0.0144935111751982	16.504387257986895
BA3397	0.0168493150684931	30.018536112242256
BA3399	0.0047422494592646	6.010890676094226
BA3400	0.0321106705118961	12.12341889090438
BA3403	0.0235742609949531	17.458987394957983
BA3405	0.0131092285508291	14.194266168141269
BA3406	0.0152865897620764	12.805076259578724
BA3407	0.0167718096611391	13.90895771171905
BA3408	0.0113987022350396	9.0073926010933
BA3410	0.015310021629416	14.33403687113612
BA3411	0.0167411679884643	22.226976085588426
BA3412	0.0209841384282624	33.17795877293649
BA3413	0.0226099495313626	22.823398092276555
BA3415	0.0468709444844989	60.46694821012106
BA3416	0.0243979812545061	18.814250570712865
BA3417	0.0155136986301369	15.478340891422649
BA3418	0.0136211247296322	12.183318969878702
BA3421	0.0068943763518385	8.153933316057701
BA3422	0.025726387887527	17.56964978590555
BA3423	0.0239113193943763	20.210031170177324
BA3427	0.0089401586157173	12.330112094176878
BA3430	0.0045998558038932	3.106388090919187
BA3431	0.0114131218457101	9.826811362430435
BA3433	0.0253460706560922	20.28708613136885
BA3434	0.0106434751261715	16.49500167820432
BA3435	0.0162527036770007	12.574236256617183
BA3436	0.0194935111751982	10.657357013289896
BA3438	0.026249098774333	13.82202422907489
BA3445	0.0117375630857966	8.758783807796247
BA3446	0.0113987022350396	15.66089734572243
BA3447	0.0030984138428262	3.924866045977862
BA3448	0.0086860129776496	11.440490627969249
BA3449	0.0130155010814708	9.235155924925037
BA3450	0.0171034607065609	20.880531003590864
BA3451	0.0128244412400865	12.283130529744938
BA3452	0.0115663302090843	20.355804427497876
BA3453	0.0135562364816149	12.185582090104765
BA3454	0.0264077144917087	26.347408124483277
